SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
53569,49559,113E-43AD-94,2,886,1,200.052,0,400.104,A93BD4FD-44CC-4D8C-A1DD-B84DD8F8E79D,00:00.0
53569,49560,113E-43AD-94,2,885,1,602.346,0,1204.692,2AAA2269-F597-4666-9573-0D75A20FCFB2,00:00.0
53569,49561,113E-43AD-94,1,966,1,1430.442,0,1430.442,A703039C-AFA4-4911-B067-96B5C9C12CF1,00:00.0
53569,49562,113E-43AD-94,2,945,1,54.894,0,109.788,20DE1358-DBCE-4648-87C1-A40F0B57D6E5,00:00.0
53569,49563,113E-43AD-94,2,907,1,63.9,0,127.8,4780A0BF-3722-4A08-B698-FA1E237902ED,00:00.0
53569,49564,113E-43AD-94,1,963,13,334.0575,0.15,283.948875,84DBEA74-60A7-4AC6-85D1-61ACB6D54D64,00:00.0
53569,49565,113E-43AD-94,3,970,1,728.91,0,2186.73,58474C17-FC01-4E98-8E02-9B06D0585F22,00:00.0
53569,49566,113E-43AD-94,1,971,1,728.91,0,728.91,9276908C-0192-4AAB-BE08-C21BC013B567,00:00.0
53569,49567,113E-43AD-94,2,893,1,602.346,0,1204.692,6FE98774-0C3E-47BA-B23A-79F5C88DE047,00:00.0
53569,49568,113E-43AD-94,4,952,1,12.144,0,48.576,C90D98B4-B930-4D17-93A7-9C76BAEC60D3,00:00.0
53569,49569,113E-43AD-94,1,962,13,334.0575,0.15,283.948875,6A445E98-830B-4321-9BFD-7AD6FBC5FE4D,00:00.0
53569,49570,113E-43AD-94,2,953,1,728.91,0,1457.82,0AD68585-2826-460F-AD31-0E3703262856,00:00.0
53569,49571,113E-43AD-94,4,969,1,1430.442,0,5721.768,B803FF86-2E6D-44D0-B657-318C8F71FBF8,00:00.0
53569,49572,113E-43AD-94,3,914,1,16.272,0,48.816,82CD56CB-D2B6-4742-B948-EFF6EA202024,00:00.0
53569,49573,113E-43AD-94,1,889,1,602.346,0,602.346,D6318706-F378-43B1-BA4A-7174A4B680F5,00:00.0
53569,49574,113E-43AD-94,2,955,14,953.628,0.2,1525.8048,A97424BD-7815-4800-8290-52FB5839B759,00:00.0
53569,49575,113E-43AD-94,2,965,13,334.0575,0.15,567.89775,5109399A-DD0D-44BE-A72A-144B2B5EBB8F,00:00.0
53569,49576,113E-43AD-94,1,916,1,31.584,0,31.584,4E8255DF-8125-49D1-B0FF-303B83E9E893,00:00.0
53569,49577,113E-43AD-94,2,960,13,334.0575,0.15,567.89775,D9DC7343-7686-4D88-B3DA-8E31AB490970,00:00.0
53569,49578,113E-43AD-94,1,900,1,200.052,0,200.052,84AB4A26-69A8-45F8-AD86-BA386D098549,00:00.0
53569,49579,113E-43AD-94,3,996,1,72.894,0,218.682,8132EEBF-6A03-4169-B45A-E19F74E402FA,00:00.0
53569,49580,113E-43AD-94,1,941,1,48.594,0,48.594,C3F9285D-7CD1-45DC-A837-D8B4A891EB24,00:00.0
53569,49581,113E-43AD-94,1,895,1,200.052,0,200.052,90F04ED8-7F16-406D-821F-D9F00C9C7FAE,00:00.0
53569,49582,113E-43AD-94,1,958,13,334.0575,0.15,283.948875,8678AF06-500F-4FD7-A3B0-19B9132029B5,00:00.0
53569,49583,113E-43AD-94,4,948,1,63.9,0,255.6,CBF04429-019B-49BB-97B8-1F13CD1E1C05,00:00.0
53569,49584,113E-43AD-94,1,892,1,602.346,0,602.346,2C30D6C1-2692-4C01-B75F-02326C5CE374,00:00.0
53569,49585,113E-43AD-94,3,964,13,334.0575,0.15,851.846625,9B64E83C-3794-4D4D-BB49-2CA3C87BE7B1,00:00.0
53570,49586,412A-483A-A3,25,864,4,31.75,0.1,714.375,2B6B0C25-D2D5-41FA-9009-8182F836C87A,00:00.0
53570,49587,412A-483A-A3,9,999,1,323.994,0,2915.946,2E35A716-9E53-4DEB-B3FA-8E8527A11360,00:00.0
53570,49588,412A-483A-A3,4,794,1,1466.01,0,5864.04,B9A7B103-512A-4FC3-8AB2-AE2F33528A7F,00:00.0
53570,49589,412A-483A-A3,1,998,1,323.994,0,323.994,68D82B78-094B-4B7D-A96B-E52B667FB7A6,00:00.0
53570,49590,412A-483A-A3,2,811,1,26.724,0,53.448,05EEEBAE-8C64-4C05-B494-5CD695FE8C66,00:00.0
53570,49591,412A-483A-A3,2,799,1,672.294,0,1344.588,147FEC5C-EA38-476D-AE84-B94A31D21D71,00:00.0
53570,49592,412A-483A-A3,1,838,1,858.9,0,858.9,8400153A-B39F-45EE-96A5-35B44971C397,00:00.0
53570,49593,412A-483A-A3,6,801,1,672.294,0,4033.764,A0CD0EA5-3A29-4D71-B357-4A08587312EF,00:00.0
53570,49594,412A-483A-A3,3,860,1,14.694,0,44.082,CD90C58E-E28D-49EA-B32D-0BA96B87C58A,00:00.0
53570,49595,412A-483A-A3,2,939,1,37.254,0,74.508,5F99DF55-50AC-49D0-92C2-B650B9A2AE04,00:00.0
53570,49596,412A-483A-A3,1,833,1,356.898,0,356.898,13E1E99E-AA5C-4358-8C75-18FF90D6A1F4,00:00.0
53570,49597,412A-483A-A3,13,877,2,4.611,0.02,58.74414,7E78B967-B834-41BD-BF0B-FED2B0DF81AA,00:00.0
53570,49598,412A-483A-A3,4,738,1,202.332,0,809.328,0A06C5BC-CE92-453F-8AC0-EF61BFA6178F,00:00.0
53570,49599,412A-483A-A3,2,938,1,24.294,0,48.588,A93A0077-763A-4572-AE08-7936E56DD40D,00:00.0
53570,49600,412A-483A-A3,3,716,1,29.994,0,89.982,8768BE76-1D2E-4CE1-BF3D-23A2578703E5,00:00.0
53570,49601,412A-483A-A3,1,874,1,5.394,0,5.394,4715770C-4852-4122-BB76-DE046B73964E,00:00.0
53570,49602,412A-483A-A3,1,836,1,356.898,0,356.898,D13BB0C3-B8AE-4EBE-A02E-34FF07615615,00:00.0
53570,49603,412A-483A-A3,6,974,1,1020.594,0,6123.564,92C556B4-7F9F-4E9C-805C-2318375832D0,00:00.0
53570,49604,412A-483A-A3,4,835,1,356.898,0,1427.592,1F14CB49-9ED8-4D8D-A9F8-47BC6A5D79F0,00:00.0
53570,49605,412A-483A-A3,9,865,1,38.1,0,342.9,82CB7903-A7BD-4772-A3B6-164B0CBD3D76,00:00.0
53570,49606,412A-483A-A3,2,977,1,323.994,0,647.988,59381EF3-DD61-4A5D-83C9-E8A882CCED48,00:00.0
53570,49607,412A-483A-A3,1,795,1,1466.01,0,1466.01,DADD46DE-24E9-4514-A493-C20C5B57BB88,00:00.0
53570,49608,412A-483A-A3,7,976,1,1020.594,0,7144.158,5317882F-0993-42B6-B98C-09936B07346E,00:00.0
53570,49609,412A-483A-A3,10,711,1,20.994,0,209.94,CB944F29-09D8-477A-8C53-2DEAF0EF5C14,00:00.0
53570,49610,412A-483A-A3,2,717,1,858.9,0,1717.8,F5267BCC-2DEB-415C-B1AD-20A971181379,00:00.0
53570,49611,412A-483A-A3,18,715,3,27.4945,0.05,470.15595,CE354CE0-40D1-456B-9D2A-BF5C00E323B3,00:00.0
53570,49612,412A-483A-A3,1,873,1,1.374,0,1.374,EA756B24-ABDE-4473-8988-8D021F7FC99F,00:00.0
53570,49613,412A-483A-A3,4,973,1,1020.594,0,4082.376,D105ED31-192C-4181-9C87-55D42DFF0048,00:00.0
53570,49614,412A-483A-A3,6,793,1,1466.01,0,8796.06,5C535C94-3DD2-4C7A-AF34-FA91DE2E0C00,00:00.0
53570,49615,412A-483A-A3,11,870,2,2.8942,0.02,31.199476,4185FAA0-29EF-4519-A3AC-6FA163E4C506,00:00.0
53570,49616,412A-483A-A3,9,883,1,32.394,0,291.546,65573D64-421B-406D-BE28-BB99E3686D5B,00:00.0
53570,49617,412A-483A-A3,3,718,1,858.9,0,2576.7,6B160CFE-281A-4383-B404-7B0DC464471D,00:00.0
53570,49618,412A-483A-A3,2,797,1,672.294,0,1344.588,24CE3155-9384-4D90-A9E5-14EAF8ABA778,00:00.0
53570,49619,412A-483A-A3,2,975,1,1020.594,0,2041.188,B03AF08E-24EA-4BA4-8E90-DF67923BE245,00:00.0
53570,49620,412A-483A-A3,2,875,1,5.394,0,10.788,56DB0C2A-D03C-4AB9-918D-EA9A49DAAFE0,00:00.0
53570,49621,412A-483A-A3,2,723,1,202.332,0,404.664,2DD08DC8-5530-4BD5-8049-C017EB3CA78D,00:00.0
53570,49622,412A-483A-A3,19,884,3,29.6945,0.05,535.985725,F2D582CE-2BE4-411E-8DC5-3B9B78AFC074,00:00.0
53570,49623,412A-483A-A3,14,881,2,31.3142,0.02,429.630824,45F99CEB-DA4E-42FC-9F78-A11E4CA7D1D8,00:00.0
53570,49624,412A-483A-A3,2,712,1,5.394,0,10.788,ADD98C17-6CFF-49C2-BD67-CB45A414E901,00:00.0
53570,49625,412A-483A-A3,1,722,1,202.332,0,202.332,16E243BE-5708-45B7-AAD7-57C43D2E9D35,00:00.0
53570,49626,412A-483A-A3,2,839,1,858.9,0,1717.8,3B01B44C-4C8A-4AC9-81C8-5509517A5A2A,00:00.0
53570,49627,412A-483A-A3,13,859,2,14.2042,0.02,180.961508,E9389391-0581-44B1-8212-366581A5860F,00:00.0
53570,49628,412A-483A-A3,2,822,1,356.898,0,713.796,2BBF9823-C21D-4AA3-9850-4CBE700431EB,00:00.0
53570,49629,412A-483A-A3,5,813,1,72.162,0,360.81,FFE0F486-3A82-4AB0-9830-A0E4F5A45F91,00:00.0
53570,49630,412A-483A-A3,1,913,1,31.584,0,31.584,CD370B1C-F9C5-47C2-82B8-79F6B11E4F8C,00:00.0
53570,49631,412A-483A-A3,4,858,1,14.694,0,58.776,F2122240-8AFC-49CB-A39E-2465A1E5391A,00:00.0
53570,49632,412A-483A-A3,8,707,1,20.994,0,167.952,9A3CBFAF-5480-49D0-A3F9-05F5ACCBA4ED,00:00.0
53570,49633,412A-483A-A3,18,876,3,66,0.05,1128.6,F1E74401-221C-4BCE-867D-F263401F2FE1,00:00.0
53570,49634,412A-483A-A3,10,714,1,29.994,0,299.94,63F5D4C3-64CB-4130-AE65-A609F564E775,00:00.0
53570,49635,412A-483A-A3,20,880,3,30.2445,0.05,574.6455,D904F81A-E460-41F4-B72D-17766F377CF2,00:00.0
53570,49636,412A-483A-A3,10,708,1,20.994,0,209.94,52D72939-588D-485B-A976-2C81E3A480D2,00:00.0
53571,49637,89B3-4B87-A8,4,877,1,4.77,0,19.08,62CA5152-1B6D-46D9-B3DA-F47FA9096625,00:00.0
53571,49638,89B3-4B87-A8,3,892,1,602.346,0,1807.038,313284DD-3B7D-4376-B75D-800316168905,00:00.0
53571,49639,89B3-4B87-A8,2,886,1,200.052,0,400.104,B89F7BB0-22FE-4E5F-A70C-55B01BF6C33D,00:00.0
53571,49640,89B3-4B87-A8,1,896,1,200.052,0,200.052,6D54FF95-237F-47E6-9D71-BE9F86BDFF2E,00:00.0
53571,49641,89B3-4B87-A8,8,969,1,1430.442,0,11443.536,6F54F9D2-D752-452E-9232-1188BAA5FEBC,00:00.0
53571,49642,89B3-4B87-A8,6,885,1,602.346,0,3614.076,0DD6D222-D704-44E4-A99D-F3826173B687,00:00.0
53571,49643,89B3-4B87-A8,2,970,1,728.91,0,1457.82,771D0A75-0638-4C0C-B22A-235072213623,00:00.0
53571,49644,89B3-4B87-A8,2,967,1,1430.442,0,2860.884,63732F89-6548-429B-8867-0ADF5CCBFA46,00:00.0
53571,49645,89B3-4B87-A8,9,953,1,728.91,0,6560.19,2E237F6C-73D2-4C76-AA73-A13F2C022B75,00:00.0
53571,49646,89B3-4B87-A8,3,889,1,602.346,0,1807.038,A7266739-9FEC-4A6D-BA3B-27D93B7BC219,00:00.0
53571,49647,89B3-4B87-A8,2,961,13,334.0575,0.15,567.89775,E6C42486-2060-4971-A6EE-A66A315A1944,00:00.0
53571,49648,89B3-4B87-A8,1,893,1,602.346,0,602.346,B2F39C82-7703-466A-A7A4-DE984DC6872B,00:00.0
53571,49649,89B3-4B87-A8,2,916,1,31.584,0,63.168,E6660C05-23BE-46E6-BAA7-3046F50CD5DD,00:00.0
53571,49650,89B3-4B87-A8,5,962,13,334.0575,0.15,1419.744375,C8F4368D-AEBE-4028-8855-2930AE13F1A3,00:00.0
53571,49651,89B3-4B87-A8,1,947,1,54.942,0,54.942,53E6A36B-5759-41B7-A2DE-F2E81DD32ADA,00:00.0
53571,49652,89B3-4B87-A8,5,895,1,200.052,0,1000.26,D6A84423-D17A-44C5-907D-5F7960A90AA6,00:00.0
53571,49653,89B3-4B87-A8,11,954,14,953.628,0.2,8391.9264,C605F8F1-9611-4472-B3B6-69B64128A72C,00:00.0
53571,49654,89B3-4B87-A8,4,966,1,1430.442,0,5721.768,1231465D-809C-4A47-A9F7-E45248C3D041,00:00.0
53571,49655,89B3-4B87-A8,2,955,14,953.628,0.2,1525.8048,AA89C6EA-4981-4542-A2ED-D98AA7D21DDA,00:00.0
53572,49656,21C2-4D78-95,4,866,1,38.1,0,152.4,0D7BDCD0-7F6D-4926-BF8C-23B64AAB8560,00:00.0
53572,49657,21C2-4D78-95,1,898,1,200.052,0,200.052,D2C5EB20-282E-4558-A005-103337215B3B,00:00.0
53572,49658,21C2-4D78-95,2,956,14,953.628,0.2,1525.8048,EDB5142F-5CCE-477A-B959-B1ED7F18C45D,00:00.0
53573,49659,F674-4899-B9,4,986,1,338.994,0,1355.976,519BB845-5AF0-4E47-849B-200F2835967C,00:00.0
53573,49660,F674-4899-B9,2,808,1,26.724,0,53.448,C407175F-9B80-4AD7-97BF-3C97E91F5636,00:00.0
53573,49661,F674-4899-B9,3,907,1,63.9,0,191.7,369CED35-C7D3-4F1A-A7B6-9BBAB80F9D66,00:00.0
53573,49662,F674-4899-B9,5,920,1,158.43,0,792.15,906374BA-1E3E-471E-8EDD-94DF79B023DF,00:00.0
53573,49663,F674-4899-B9,6,987,1,338.994,0,2033.964,4A79CDB4-7A3D-464E-B398-A880ADF2471E,00:00.0
53573,49664,F674-4899-B9,6,948,1,63.9,0,383.4,801BF6FE-8D7E-4A9D-B076-B32DADB60B5C,00:00.0
53573,49665,F674-4899-B9,8,781,1,1391.994,0,11135.952,60D43A7D-3C62-48D1-82D2-B1C0CC3BF46F,00:00.0
53573,49666,F674-4899-B9,12,869,2,40.5942,0.02,477.387792,4A67F7EF-9CE0-4043-9EAA-DBA4DEFFDD68,00:00.0
53573,49667,F674-4899-B9,4,988,1,338.994,0,1355.976,2F3229E8-A8A0-45E8-8EF8-C5FB0CEA0EB8,00:00.0
53573,49668,F674-4899-B9,4,810,1,72.162,0,288.648,A134D585-2F3A-4AA8-B357-FB27CA35FE41,00:00.0
53573,49669,F674-4899-B9,6,904,1,218.454,0,1310.724,A77D44F8-98C7-4B20-8CD0-5F8411D2F451,00:00.0
53573,49670,F674-4899-B9,12,952,2,11.7392,0.02,138.052992,D265C0EA-E51E-4424-9B99-ABA78C6E5910,00:00.0
53573,49671,F674-4899-B9,9,783,1,1376.994,0,12392.946,C12023A5-A823-4FBF-A1D1-6EE7674A76ED,00:00.0
53573,49672,F674-4899-B9,18,867,3,38.4945,0.05,658.25595,F9184E05-8619-4B53-96FA-0CC87655769D,00:00.0
53573,49673,F674-4899-B9,3,742,1,818.7,0,2456.1,42320820-D57C-4E94-98EC-C701C3B4084D,00:00.0
53573,49674,F674-4899-B9,3,996,1,72.894,0,218.682,105720A2-87A3-4C7E-ACAF-5D67E9204FA4,00:00.0
53573,49675,F674-4899-B9,5,739,1,818.7,0,4093.5,9651C841-6FDA-493D-8B4B-5942BCD241B5,00:00.0
53573,49676,F674-4899-B9,4,918,1,158.43,0,633.72,3B8CC6ED-FF6C-4178-B4EF-B3EE68BF62FF,00:00.0
53573,49677,F674-4899-B9,5,949,1,105.294,0,526.47,83422E98-4928-4BD0-AD22-D829AABC6F53,00:00.0
53573,49678,F674-4899-B9,1,858,1,14.694,0,14.694,048E83AE-5622-4F96-B4C5-2A1E51D3EC2B,00:00.0
53573,49679,F674-4899-B9,4,908,1,16.272,0,65.088,A9AC4DA5-58C3-449F-8B56-9C789B226D6D,00:00.0
53573,49680,F674-4899-B9,2,809,1,37.152,0,74.304,5BDB2A3A-602B-428B-8C48-C2C5BDA2FD1A,00:00.0
53573,49681,F674-4899-B9,2,909,1,23.484,0,46.968,8EBD4BFB-EEDD-4094-9B04-40565F0B5E7F,00:00.0
53573,49682,F674-4899-B9,3,784,1,1376.994,0,4130.982,F1417E85-92D2-40E1-BB9F-31BB254F35B2,00:00.0
53573,49683,F674-4899-B9,4,937,1,48.594,0,194.376,3E671D9E-37EB-459C-9D11-06C7954B3F96,00:00.0
53573,49684,F674-4899-B9,3,950,1,153.894,0,461.682,6847DA6C-F6D7-4361-8648-A63C51E24DAA,00:00.0
53573,49685,F674-4899-B9,4,994,1,32.394,0,129.576,365CA425-D658-4CD1-92AA-6E7AD6EAE1CB,00:00.0
53573,49686,F674-4899-B9,4,748,1,818.7,0,3274.8,7ABB935D-6134-492C-A31D-6CC84CD0E1D8,00:00.0
53573,49687,F674-4899-B9,2,925,1,149.874,0,299.748,34CDF3B1-E77E-4BAC-8946-E47A54450EAF,00:00.0
53573,49688,F674-4899-B9,3,936,1,37.254,0,111.762,43BC0C4F-B08D-4405-944C-0C420995DE51,00:00.0
53573,49689,F674-4899-B9,6,743,1,809.76,0,4858.56,5E1D9919-25BB-43FD-86AE-6AF53187319C,00:00.0
53573,49690,F674-4899-B9,3,984,1,338.994,0,1016.982,73AAC82E-1E4E-487D-8138-20B74B7A3A74,00:00.0
53573,49691,F674-4899-B9,4,945,1,54.894,0,219.576,70F8EC89-BD6C-462B-9EBE-F6FA2871EFB6,00:00.0
53573,49692,F674-4899-B9,4,981,1,461.694,0,1846.776,11FB3EE9-D267-4770-A361-E906A01E4572,00:00.0
53573,49693,F674-4899-B9,1,924,1,149.874,0,149.874,D6B85F95-1D53-47EF-97D6-84690348E25F,00:00.0
53573,49694,F674-4899-B9,6,919,1,158.43,0,950.58,662EFD39-9A58-4495-9010-CB7351A1A817,00:00.0
53573,49695,F674-4899-B9,2,747,1,809.76,0,1619.52,9C1D0C24-CCEF-456A-9CCC-34FEB4480B6A,00:00.0
53573,49696,F674-4899-B9,6,780,1,1391.994,0,8351.964,3B38712E-3844-4A77-ADB3-802060831616,00:00.0
53573,49697,F674-4899-B9,13,779,2,1345.5942,0.02,17142.87011,2BCD4FAF-2120-403A-BE2E-12422074C333,00:00.0
53573,49698,F674-4899-B9,3,992,1,323.994,0,971.982,E864D44D-3DF3-413E-8D1F-42469CDCC33A,00:00.0
53573,49699,F674-4899-B9,17,782,3,1262.2445,0.05,20385.24868,B2485F09-5D52-495A-A2DE-F5EC7ED2341B,00:00.0
53573,49700,F674-4899-B9,4,990,1,323.994,0,1295.976,D6F2CBEB-9BB0-45A8-990D-28519FE0C80C,00:00.0
53573,49701,F674-4899-B9,1,906,1,218.454,0,218.454,4A761C89-DEE3-43AB-A95E-8AAFDD3C267A,00:00.0
53573,49702,F674-4899-B9,4,991,1,323.994,0,1295.976,C2327B06-2611-467D-B81F-BFE6207E31F1,00:00.0
53573,49703,F674-4899-B9,4,951,1,242.994,0,971.976,E10BBFF0-5447-4AEF-BB93-B8537AA977CE,00:00.0
53573,49704,F674-4899-B9,5,935,1,24.294,0,121.47,23ED8232-8EB6-49B7-87BA-4F67AC1F6296,00:00.0
53573,49705,F674-4899-B9,3,905,1,218.454,0,655.362,F12A046B-0FF5-4AA1-8662-CBAAEB36332F,00:00.0
53573,49706,F674-4899-B9,11,917,2,153.149,0.02,1650.94622,1167C9BA-52A0-4930-8936-1C54182EA1E0,00:00.0
53573,49707,F674-4899-B9,6,894,1,72.876,0,437.256,B38CA6EA-42FD-4399-A982-220B5928BAC3,00:00.0
53573,49708,F674-4899-B9,6,868,1,41.994,0,251.964,11118FD0-F720-44E6-A332-048F8D714725,00:00.0
53573,49709,F674-4899-B9,4,944,1,158.43,0,633.72,8C0AB368-D6A1-4B42-A0AC-4C1EEE63BF99,00:00.0
53573,49710,F674-4899-B9,2,910,1,31.584,0,63.168,3F853EDC-0935-47B4-B908-A8E847C9EEDF,00:00.0
53573,49711,F674-4899-B9,6,926,1,149.874,0,899.244,B63685D6-3003-4812-B533-C23166CA1E88,00:00.0
53574,49712,A501-443D-A3,2,884,1,32.394,0,64.788,E97770F1-EBCA-49AB-9CE8-F10C74093DD9,00:00.0
53574,49713,A501-443D-A3,2,877,1,4.77,0,9.54,E2806E1C-3A97-494E-9595-7415D0F0E62A,00:00.0
53574,49714,A501-443D-A3,2,711,1,20.994,0,41.988,4ABA3AE8-1E6D-4526-B656-65B6A54A130F,00:00.0
53574,49715,A501-443D-A3,2,883,1,32.394,0,64.788,C037F323-B780-459D-B4BF-A4F0452CC1BB,00:00.0
53574,49716,A501-443D-A3,4,880,1,32.994,0,131.976,7F66F92A-27FB-45F5-A465-F9BE86C825E5,00:00.0
53574,49717,A501-443D-A3,5,712,1,5.394,0,26.97,ADEDB335-88B9-4827-83CF-94948307A968,00:00.0
53574,49718,A501-443D-A3,6,864,1,38.1,0,228.6,19C420AF-63FC-4E3A-9395-D891C19698A2,00:00.0
53574,49719,A501-443D-A3,4,715,1,29.994,0,119.976,F790FCC6-A134-4407-9F46-4277774D2C78,00:00.0
53574,49720,A501-443D-A3,4,870,1,2.994,0,11.976,DE6351F4-9A39-433E-895F-58C94DDB46A3,00:00.0
53574,49721,A501-443D-A3,3,865,1,38.1,0,114.3,5A027831-6646-4B15-BAC8-856F66714A86,00:00.0
53574,49722,A501-443D-A3,5,708,1,20.994,0,104.97,E09247CA-0888-4AB1-BA0B-9BD284094B6A,00:00.0
53574,49723,A501-443D-A3,2,859,1,14.694,0,29.388,25CECBE8-BC3E-4479-9AEC-AE71F661C608,00:00.0
53574,49724,A501-443D-A3,2,707,1,20.994,0,41.988,185D4D23-BAFE-42F4-8C6F-5682303B3020,00:00.0
53574,49725,A501-443D-A3,4,876,1,72,0,288,E58160B0-F0D1-4495-B2C0-615A0CC84DA3,00:00.0
53575,49726,D4EF-4F5D-8C,1,969,1,1430.442,0,1430.442,B50DD9E1-1DF0-4D9A-8677-46320F86B2FB,00:00.0
53575,49727,D4EF-4F5D-8C,2,952,1,12.144,0,24.288,C6083E4C-9AC8-4021-903D-C6F371F3A11F,00:00.0
53575,49728,D4EF-4F5D-8C,1,972,1,728.91,0,728.91,A5D6A615-9294-46AC-935A-89FC7EBB1DC8,00:00.0
53576,49729,7638-4151-96,2,926,1,149.874,0,299.748,69D389C2-2B29-4EB1-B13D-58529F0A684A,00:00.0
53576,49730,7638-4151-96,2,743,1,809.76,0,1619.52,EFAD897F-A169-4988-B05C-F07B112EBF07,00:00.0
53576,49731,7638-4151-96,3,780,1,1391.994,0,4175.982,F7577E57-01F9-4004-9710-5A624A1AA190,00:00.0
53576,49732,7638-4151-96,2,986,1,338.994,0,677.988,158F48BD-6E8E-4B87-9C82-E5543DC55E03,00:00.0
53576,49733,7638-4151-96,6,904,1,218.454,0,1310.724,905D197B-7CFC-4472-99AB-14A0B05237B7,00:00.0
53576,49734,7638-4151-96,4,936,1,37.254,0,149.016,DDAC84ED-EEAC-4833-AB6B-49F3397DFA65,00:00.0
53576,49735,7638-4151-96,2,918,1,158.43,0,316.86,F8EF2235-338B-4E40-BC23-F8E0D77D9C41,00:00.0
53576,49736,7638-4151-96,2,781,1,1391.994,0,2783.988,53EF2CD4-A7D9-44B5-946E-388F7DF61982,00:00.0
53576,49737,7638-4151-96,2,905,1,218.454,0,436.908,1E3AE943-9550-4775-A8CF-672D5476E062,00:00.0
53576,49738,7638-4151-96,2,944,1,158.43,0,316.86,C943ED4B-D5FC-4E31-B01A-E054BF999C9D,00:00.0
53576,49739,7638-4151-96,5,981,1,461.694,0,2308.47,E8E0F8FD-10AA-4D50-BBD9-8F5B59B2BD2C,00:00.0
53576,49740,7638-4151-96,2,989,1,323.994,0,647.988,675989D5-7BC6-4692-B899-1352A643ACD6,00:00.0
53576,49741,7638-4151-96,3,909,1,23.484,0,70.452,465B88DE-DDCD-4DC0-AF81-CA5DDC4AF9A9,00:00.0
53576,49742,7638-4151-96,1,980,1,461.694,0,461.694,91A32C20-C013-42F2-82D1-8FF4F8428DD7,00:00.0
53576,49743,7638-4151-96,2,935,1,24.294,0,48.588,DC0DC61B-65FD-4365-BDBB-EAA6F7792F4A,00:00.0
53576,49744,7638-4151-96,1,868,1,41.994,0,41.994,685F4B3F-DC60-4E34-AE14-AABBC64D4ADD,00:00.0
53576,49745,7638-4151-96,1,990,1,323.994,0,323.994,7435B93A-5208-4375-AADF-E130B505500B,00:00.0
53576,49746,7638-4151-96,2,809,1,37.152,0,74.304,52426B24-7F20-4284-83B8-C9BBDBBA088F,00:00.0
53576,49747,7638-4151-96,2,908,1,16.272,0,32.544,56CF3A5D-9DB5-4C59-B8C3-A5DC150A3CCC,00:00.0
53576,49748,7638-4151-96,1,983,1,461.694,0,461.694,3B6D99EE-486B-48A7-BC57-A5C2EEC96BCE,00:00.0
53576,49749,7638-4151-96,1,739,1,818.7,0,818.7,74F48B2F-FA66-4171-8042-9E5FEF7BEE8F,00:00.0
53576,49750,7638-4151-96,1,748,1,818.7,0,818.7,A019C1B5-95FC-4BD3-8E70-237452A865BF,00:00.0
53576,49751,7638-4151-96,2,992,1,323.994,0,647.988,7EB1B4AA-E8A1-4762-9C6B-5766227930A6,00:00.0
53576,49752,7638-4151-96,5,925,1,149.874,0,749.37,D34882A3-6097-4E2B-BEDD-687CD4842A8E,00:00.0
53576,49753,7638-4151-96,2,906,1,218.454,0,436.908,046998C6-338E-4F7E-9CE4-723BBD27E890,00:00.0
53576,49754,7638-4151-96,2,779,1,1391.994,0,2783.988,F0055372-6256-4575-8BCB-C8FFFA941E93,00:00.0
53576,49755,7638-4151-96,7,784,1,1376.994,0,9638.958,9B71927E-2456-4BC6-8956-6DB9A957B4D2,00:00.0
53576,49756,7638-4151-96,6,782,1,1376.994,0,8261.964,86EDBCF1-2466-4224-BC45-2BB526E09BE2,00:00.0
53576,49757,7638-4151-96,1,860,1,14.694,0,14.694,AA0A6E96-1267-410C-870B-39B679C02025,00:00.0
53576,49758,7638-4151-96,2,808,1,26.724,0,53.448,CAE5B52B-EE53-48B6-A42F-FFE930ED3A13,00:00.0
53576,49759,7638-4151-96,3,982,1,461.694,0,1385.082,51CAFCA7-68DE-4B80-9ACD-23A8607F2E35,00:00.0
53576,49760,7638-4151-96,16,869,3,38.4945,0.05,585.1164,C7E449D3-4BAC-4163-9B14-5F81DDD5DF9C,00:00.0
53576,49761,7638-4151-96,4,991,1,323.994,0,1295.976,C41913A6-99ED-4ACD-9A3F-8171F5AB806C,00:00.0
53577,49762,A44D-449C-80,3,885,1,602.346,0,1807.038,F0326E6C-6818-4F8B-ACEB-221368340B6C,00:00.0
53577,49763,A44D-449C-80,2,894,1,72.876,0,145.752,30311433-D9EB-41C9-93CB-EA319B7B78E3,00:00.0
53577,49764,A44D-449C-80,5,960,13,334.0575,0.15,1419.744375,971F9C3F-CE40-4368-9A0A-B3FE9CDE72E3,00:00.0
53577,49765,A44D-449C-80,2,957,14,953.628,0.2,1525.8048,A41265E4-1D04-467E-B593-28C26867853E,00:00.0
53577,49766,A44D-449C-80,4,961,13,334.0575,0.15,1135.7955,B1C80D4F-0E12-43E3-883A-758EF7BFDB38,00:00.0
53577,49767,A44D-449C-80,2,969,1,1430.442,0,2860.884,344311AD-B24E-4890-9E08-361A320C73F1,00:00.0
53577,49768,A44D-449C-80,2,963,13,334.0575,0.15,567.89775,B361C924-CBED-478A-8F06-E71A6921F462,00:00.0
53577,49769,A44D-449C-80,2,970,1,728.91,0,1457.82,8E91EAE7-1415-4A65-907B-C58199419F34,00:00.0
